央视,#genre#
深圳卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240132_1/playlist.m3u8?CONTENTID=00000110240132_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
天津卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240136_1/playlist.m3u8?CONTENTID=00000110240136_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
浙江卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240134_1/playlist.m3u8?CONTENTID=00000110240134_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
重庆卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240397_1/playlist.m3u8?CONTENTID=00000110240397_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
广东卫视,http://61.148.223.18:8888/newlive/live/hls/21/live.m3u8
江苏卫视,http://61.148.223.18:8888/newlive/live/hls/22/live.m3u8
东方卫视,http://61.148.223.18:8888/newlive/live/hls/20/live.m3u8
北京卫视,http://61.148.223.18:8888/newlive/live/hls/19/live.m3u8
湖南卫视,http://61.148.223.18:8888/newlive/live/hls/23/live.m3u8
深圳卫视,http://61.148.223.18:8888/newlive/live/hls/28/live.m3u8
浙江卫视,http://61.148.223.18:8888/newlive/live/hls/24/live.m3u8
安徽卫视,http://61.148.223.18:8888/newlive/live/hls/25/live.m3u8
山东卫视,http://61.148.223.18:8888/newlive/live/hls/30/live.m3u8
湖北卫视,http://61.148.223.18:8888/newlive/live/hls/34/live.m3u8
黑龙江卫视,http://61.148.223.18:8888/newlive/live/hls/42/live.m3u8
辽宁卫视,http://61.148.223.18:8888/newlive/live/hls/43/live.m3u8
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8



港澳,#genre#
凤凰中文,http://r.jdshipin.com/cCCzW
凤凰资讯,http://r.jdshipin.com/0Rp07
凤凰资讯,http://120.84.96.82:808/hls/28/index.m3u8
凤凰中文,http://120.84.96.82:808/hls/29/index.m3u8
凤凰香港,http://120.84.96.82:808/hls/81/index.m3u8
凤凰中文,http://playtimeshift-live.ifeng.com/timeshift/live/06OLEGEGM4G/timeshift.m3u8?txKbps=702&delay=2487
凤凰资讯,http://playtimeshift-live.ifeng.com/timeshift/live/06OLEEWQKN4/timeshift.m3u8?txKbps=702&delay=967
凤凰中文,http://162.19.247.76:22222/live/fenghuangweishi/index.m3u8
凤凰资讯,http://162.19.247.76:22222/live/fenghuangzhixun/index.m3u8
凤凰香港,http://162.19.247.76:22222/live/fenghuangxianggang/index.m3u8
凤凰电影,P2p://generationnexxxt.com:19806/2df8c6787b0a4f08bee3dcccd49aef8b.ts
阳光卫视,P2p://generationnexxxt.com:19806/2248ad425a574167b4c28e6378071e2e.ts
澳门卫视,P2p://generationnexxxt.com:19806/c387d27336de4557b3dbe76999c5d9e5.ts
澳门莲花,P2p://generationnexxxt.com:19806/bba45ad672ed40a9b433330c4839cfe2.ts
翡翠台,http://113.117.74.20:8081/hls/25/index.m3u8
明珠台,http://113.117.74.20:8081/hls/26/index.m3u8
翡翠台,http://113.117.74.20:8081/hls/25/index.m3u8
明珠台,http://113.117.74.20:8081/hls/26/index.m3u8
J2,http://162.19.247.76:22222/live/tvbj2/index.m3u8
TVB J5,http://162.19.247.76:22222/live/tvbj5/index.m3u8
J2,http://r.jdshipin.com/ndGgS
无线新闻,http://162.19.247.76:22222/live/tvbnews/index.m3u8
无线新闻,http://r.jdshipin.com/CkuBd
TVB星河,http://r.jdshipin.com/sXuuD
VIUTV,http://r.jdshipin.com/vSJvl
TVB星河台,P2p://generationnexxxt.com:19806/18d7387cc825496db789bbfa731a5707.ts
TVB经典台,P2p://generationnexxxt.com:19806/d63e2f53bfab45a5ab38e79430862268.ts
TVB娱乐新闻台,P2p://generationnexxxt.com:19806/8378c6ce158144038e684ac97d498273.ts
有线 18,P2p://generationnexxxt.com:19806/2ea5b3599fc94ffbaf94bcec0b1a436d.ts
有线 603,P2p://generationnexxxt.com:19806/2141e79414314275a21c96d6b9a74933.ts
有线 Sports Plus 1,P2p://generationnexxxt.com:19806/82f71e9986084c86a85807f6fa9ab8a5.ts
有线 Sports Plus 3,P2p://generationnexxxt.com:19806/a27709fdfa574a5f9ca52c490a37435b.ts
有线新闻台,http://107.151.203.111:2209/135/hk.php?id=cable37h
有线财经台,http://107.151.203.111:2209/135/hk.php?id=cable38h
RTHK31,P2p://generationnexxxt.com:19806/5c7ff8bb2e0349cdab492d5aea25ff3c.ts
RTHK32,P2p://generationnexxxt.com:19806/afa315c3220e4a3898e3e2b3beca6ac7.ts
Thrill,P2p://generationnexxxt.com:19806/14f535a7ec5a4939a67e7165f94ca38e.ts


湾湾,#genre#
台视,P2p://generationnexxxt.com:19806/f626fb605d794173a2ed2319abc23788.ts
台视(备),P2p://generationnexxxt.com:19806/f7826ceb93174d1f95c677cb053290d8.ts
中视,P2p://generationnexxxt.com:19806/f1f4f77c21e2470e9c29111c9370bf08.ts
中视(备),P2p://generationnexxxt.com:19806/4c53fced68824bc1b4e35dbd375e532a.ts
民视,P2p://generationnexxxt.com:19806/d0c5de227ca34210a2a3222c76e80fd4.ts
民视(备),P2p://generationnexxxt.com:19806/07b465de830f4fb7a7e9b3f826401578.ts
华视,P2p://generationnexxxt.com:19806/4ce3296b98794b2ca8e1f040657e327b.ts
华视(备),P2p://generationnexxxt.com:19806/8a4bfdfe9e844addb903a90141d2fad5.ts
公视,P2p://generationnexxxt.com:19806/882cb7ba11384ac2874452400d6d0020.ts
公视(备),P2p://generationnexxxt.com:19806/04efa7fef50b40afa265050107d00bd8.ts
大爱,P2p://generationnexxxt.com:19806/f7a978e8d6d843d7a9bdd457d5d6910c.ts
大爱(备),P2p://generationnexxxt.com:19806/210ccc7869454699884184ab4c6c477d.ts
好消息,P2p://generationnexxxt.com:19806/597bec9089c341b3a0ae964e7dc3d3a1.ts
好消息2台,P2p://generationnexxxt.com:19806/cb76c9e88c7640338483654e54fa3feb.ts
人间卫视台,P2p://generationnexxxt.com:19806/bd9d0263e82a49d0b8312481c45df967.ts
霹雳台湾台,P2p://generationnexxxt.com:19806/80c8f58fc21942e3ad01345739d3094f.ts
原住民电视台,P2p://generationnexxxt.com:19806/9d6324a6b7b142f082270bb4c6cc4e6a.ts
客家电视台,P2p://generationnexxxt.com:19806/4e013b4f51924d289c248b45b4d74f58.ts
动物星球,P2p://generationnexxxt.com:19806/14fd9d119d4b4f0391652fa16930fbe2.ts
CN卡通,P2p://generationnexxxt.com:19806/644d1cd900092e062f0d85a601dc3f82.ts
MOMO亲子台,P2p://generationnexxxt.com:19806/644d1f0f0001f7782f1626c159ce4396.ts
东森幼幼台,P2p://generationnexxxt.com:19806/23305327c764422e9747ab09a6edee43.ts
纬来综合台,P2p://generationnexxxt.com:19806/981e6dbbc3e34265817d09731e3db241.ts
八大第一台,P2p://generationnexxxt.com:19806/1217464bff6c46d180ff30cb4cff310f.ts
八大综合台,P2p://generationnexxxt.com:19806/7f8ed6b6d4234d93ac0b4b6b506ee360.ts
三立台湾台,P2p://generationnexxxt.com:19806/644a3b5f0005cbe923ccc03b21bd7a36.ts
三立都会台,P2p://generationnexxxt.com:19806/f9f1b6bc8bd943f09b7a17bc481294da.ts
东森综合台,P2p://generationnexxxt.com:19806/88fe82e39e1b409294c51f5b346de0e1.ts
东森超视台,P2p://generationnexxxt.com:19806/a1a5f1b22da74d458bf6cfff8c190c6f.ts
中天综合台,P2p://generationnexxxt.com:19806/59eea32b3a2d49019c32b066bbbb92d0.ts
中天娱乐台,P2p://generationnexxxt.com:19806/97163a966a4a49ac888dbd606b965cf4.ts
东森戏剧台,P2p://generationnexxxt.com:19806/d447dc4d5ddf4417941b271bf5da4263.ts
八大戏剧台,P2p://generationnexxxt.com:19806/844bfa9150ac49c09bbae657b7545df9.ts
TVBS欢乐台,P2p://generationnexxxt.com:19806/a821cda61eec4693bceec6cb79d88a34.ts
纬来戏剧台,P2p://generationnexxxt.com:19806/65109e8fc60e4ebab7a61706f46093b0.ts
高点综合台,P2p://generationnexxxt.com:19806/d05d3a06c9ec4c4fb9bdb0f9e09127bf.ts
BBC World News,P2p://generationnexxxt.com:19806/4500941de27f434cae09553a1f0ed4d1.ts
Al Jazeera English,P2p://generationnexxxt.com:19806/03bc1638cc9f4efe9dde7bf6a456bb5b.ts
CNN,P2p://generationnexxxt.com:19806/3745a94cbe904b9480d19a1b5dfc6275.ts
CNBC,P2p://generationnexxxt.com:19806/8603e70bd41c4e4a9368407a8a4debdd.ts
Bloomberg TV,P2p://generationnexxxt.com:19806/fbf63c9e85084cf98b7e39d2cd178608.ts
HITS,P2p://generationnexxxt.com:19806/be8e6fe7ffd343edb7bec5d01de30204.ts
镜新闻,P2p://generationnexxxt.com:19806/e3e4efe5fc44494eac3a307a9ce46027.ts
Taiwan+,P2p://generationnexxxt.com:19806/440274e63a1e4db099c42291fa80f43b.ts
壹电视新闻台,P2p://generationnexxxt.com:19806/6448e5fd0004b44d1e97391d4d2c0333.ts
年代新闻台,P2p://generationnexxxt.com:19806/c1ae01ebfb874789956a7d6753b14c4c.ts
东森新闻台,P2p://generationnexxxt.com:19806/ba830fdb097a47af9f74ef81c7d1d715.ts
东森新闻台(备),P2p://generationnexxxt.com:19806/d55a0683cbe84a1fb910d10c5e26db2b.ts
东森财经新闻台,P2p://generationnexxxt.com:19806/644bc6970002cc0e29d4923028d9436e.ts
中天新闻台,P2p://generationnexxxt.com:19806/6448e5a6000f399c1e95e7f44ef6793c.ts
民视新闻台,P2p://generationnexxxt.com:19806/d476f3c5b56647bf872237ce4c9fff5d.ts
三立新闻台,P2p://generationnexxxt.com:19806/d0e6a89f1b7d42ae96f75f679e8da0f3.ts
TVBS,P2p://generationnexxxt.com:19806/644d1a13000e2f842f02b17e6e9f6cae.ts
TVBS新闻台,P2p://generationnexxxt.com:19806/beaa6cbcf1034703a97d3295f8c0ae60.ts
非凡新闻台,P2p://generationnexxxt.com:19806/b0b56f5fa2894372a0573751d819e46a.ts
卫视电影台,P2p://generationnexxxt.com:19806/e6614f107c924a868360f724bf10f9d8.ts
东森电影台,P2p://generationnexxxt.com:19806/c4890d819ae5497db49b4f13a019e128.ts
纬来电影台,P2p://generationnexxxt.com:19806/ae654eeece794e40b003597793cf810a.ts
龙祥电影,P2p://generationnexxxt.com:19806/644b663d0002f2fe285c32b00e0f46ef.ts
HBO,P2p://generationnexxxt.com:19806/dc01bf43a9fd4c0594f0a73ee31ab4a5.ts
东森洋片台,P2p://generationnexxxt.com:19806/cbe8fad92b7e4497bce416a75eae4708.ts
AXN,P2p://generationnexxxt.com:19806/928f8533e609499cabbd6968526b392a.ts
好莱坞电影台,P2p://generationnexxxt.com:19806/86c7f4066b9c49f3808094bd356b8b33.ts
CINEMAX,P2p://generationnexxxt.com:19806/1d1c586a05ef4c13b029464c6d4644a1.ts
纬来育乐台,P2p://generationnexxxt.com:19806/dd458fff62614481a7e9d65da897af75.ts
纬来体育台,P2p://generationnexxxt.com:19806/801a9a12c10d4d04953332771aee0dba.ts
ELEVEN体育1台,P2p://generationnexxxt.com:19806/61a3473768ec4860bf9c5cc9911f71d6.ts
JET综合台,P2p://generationnexxxt.com:19806/4b790bc46760452b8dd811bf9389ff73.ts
国兴卫视,P2p://generationnexxxt.com:19806/0df4df3690d44f589ec56f0864e16a4d.ts
STAR World,P2p://generationnexxxt.com:19806/77334a5315e84cf2b964beae14b6cdbc.ts
Z频道,P2p://generationnexxxt.com:19806/2a5836bb5cae422b95e2a523e488bb24.ts
Animax,P2p://generationnexxxt.com:19806/09993190594140d3a87996691fdea68c.ts
尼克儿童,P2p://generationnexxxt.com:19806/73d77b0470724ad4a8dadc3854881cda.ts
MTV,P2p://generationnexxxt.com:19806/2db96125eaff4f459c2c18dccc2762fa.ts
八大娱乐台,P2p://generationnexxxt.com:19806/58f45dfdc5c8449d94b4341a63fe9031.ts
三立iNEWS,P2p://generationnexxxt.com:19806/485326d984014d0fb87e9ac6ae03e137.ts
龙华偶像,P2p://generationnexxxt.com:19806/cbbe870376f9427790c695a7b4763ca4.ts
Arirang,P2p://generationnexxxt.com:19806/32ae4206a8494015ba3ca31d76c34a4e.ts
tvN,P2p://generationnexxxt.com:19806/0a5ae3fce9314efba3240158ae4bc485.ts
DW,P2p://generationnexxxt.com:19806/da713062bd9d419a913b6e9b1aef8fb6.ts
France24,P2p://generationnexxxt.com:19806/36154fded93f445f863db448232fffa4.ts
非凡商业台,P2p://generationnexxxt.com:19806/5fd11cbd11bc4481b7e3b16808b70a5d.ts
公视3台,P2p://generationnexxxt.com:19806/644b68b6000986562865dcfd18684edd.ts
大爱2台,P2p://generationnexxxt.com:19806/9025759caff14553998dd713a0f66001.ts
ELTV生活英语台,P2p://generationnexxxt.com:19806/264eb6cb34c5497a99312ce73883a073.ts
靖洋卡通Nice Bingo,P2p://generationnexxxt.com:19806/9c0a957495a044c78942d4d7adb54662.ts
靖天卡通台,P2p://generationnexxxt.com:19806/31373da9de144c1fbe1f505bcaa978aa.ts
达文西频道,P2p://generationnexxxt.com:19806/beaf5c1a3d7b44e1b4a99bcc20cd8ed7.ts
Nick Jr.,P2p://generationnexxxt.com:19806/002b860a0a6b46c280d4eef8c2debee1.ts
MTV Live,P2p://generationnexxxt.com:19806/644b68b5000c14aa2865d9c1567d521e.ts
Mezzo Live,P2p://generationnexxxt.com:19806/35c919f9094445e98749b1511bb4aaf4.ts
CLASSICA 古典乐,P2p://generationnexxxt.com:19806/bfcce4097e7b43c0affa24d6ec263175.ts
CMusic,P2p://generationnexxxt.com:19806/7e72c3e7a1584bc096789ccd40162bc4.ts
爱尔达体育1台(备),P2p://generationnexxxt.com:19806/7ee39f66b9f448979335e4067812760f.ts
爱尔达体育2台,P2p://generationnexxxt.com:19806/d833228c98a04547a6005f206d71117d.ts
TRACE Sport Stars,P2p://generationnexxxt.com:19806/e52cafc2a2864446ba65c2b1e787ef52.ts
博斯高球,P2p://generationnexxxt.com:19806/a6c1103f5d4541fe87a2fe2617bf5b90.ts
博斯高球二台,P2p://generationnexxxt.com:19806/5469d36a29bd428bbd60342fe7db2471.ts
博斯网球台,P2p://generationnexxxt.com:19806/1256ea58cc9c447b9c33d2b68e518d25.ts
博斯魅力网,P2p://generationnexxxt.com:19806/d2e51a0dea8e4698945f956bd8e13ad9.ts
博斯无限台,P2p://generationnexxxt.com:19806/e60a3e57adf64439a0b6bc85e9e2a7c1.ts
博斯无限二台,P2p://generationnexxxt.com:19806/4e3ed72f4150435d90bf020a74ea1bc5.ts
博斯运动,P2p://generationnexxxt.com:19806/47d28929d004474cab9819e0f6436759.ts
ELEVEN体育2台,P2p://generationnexxxt.com:19806/e3aeaea58e574957a3ce60d7e2d1081d.ts
智林体育台,P2p://generationnexxxt.com:19806/e32d399935b14711ad1b193cd5841274.ts
博斯运动二台,P2p://generationnexxxt.com:19806/5faa98e5bbc442e4bd72b544651dd1be.ts
OUTDOOR,P2p://generationnexxxt.com:19806/6057993e3b7d40ce81c274cb04e6db5a.ts
HBO强档巨献,P2p://generationnexxxt.com:19806/f33628c42a3645dba83d317e70abf28c.ts
HBO原创巨献,P2p://generationnexxxt.com:19806/8987f1bb3c9740e980bce7d787cfba0d.ts
国家地理,P2p://generationnexxxt.com:19806/f2a7763353c242b788b34f33aa478527.ts
国家地理野生,P2p://generationnexxxt.com:19806/faccdb1e8d4a48c4a2eb75b6fb436c05.ts
探索频道,P2p://generationnexxxt.com:19806/7f6d6983b5cd47339d993860bc8f00e9.ts
TLC旅游生活,P2p://generationnexxxt.com:19806/bc6c20458c4c422b9297dbfd25f12f67.ts
BBC Earth,P2p://generationnexxxt.com:19806/34f24f8ef6214f94a7e8d5981eb9cde2.ts
BBC Lifestyle,P2p://generationnexxxt.com:19806/99d72fa5a5e94df7a3d961690ee09785
Discovery Asia,P2p://generationnexxxt.com:19806/0cb2bcf330534b429a8e008ccdc8886c.ts
Discovery 科学,P2p://generationnexxxt.com:19806/862c9ba288c44277925b51c391df263b.ts
DMAX,P2p://generationnexxxt.com:19806/4e57d52ff07841a082749c96aa813f7b.ts
EVE,P2p://generationnexxxt.com:19806/2adb8e78858a455a84520253425057f3.ts
滚动力rollor,P2p://generationnexxxt.com:19806/136a99af59514db0994eccafd13c926f.ts
历史频道,P2p://generationnexxxt.com:19806/8641f6fb752d427db9a8df1625f88d22
罪案侦缉,P2p://generationnexxxt.com:19806/ac8e4a1c6d944d28a3d281d65f6892a2.ts
LUXE TV,P2p://generationnexxxt.com:19806/c02d3bf53e8f4021947feb28aeb0c496.ts
Lifetime,P2p://generationnexxxt.com:19806/d0da12938b6545828917832ad283dfce.ts
KLT-靖天国际台,P2p://generationnexxxt.com:19806/4c1e84b189e54aee8e1606a285eb57d9.ts
HGTV居家乐活,P2p://generationnexxxt.com:19806/d6ed657bb866458a91e28701a1b0bcf1.ts
Love Nature,P2p://generationnexxxt.com:19806/0e5b3219870a4f79bec208ec1fbaad63.ts
美食星球,P2p://generationnexxxt.com:19806/c8b8f19c8410441eb9e9039572c72137.ts
亚洲美食,P2p://generationnexxxt.com:19806/5ae5dc61eb68407cb5dac94ce8dfca2e.ts
亚洲旅游台,P2p://generationnexxxt.com:19806/8e7af36f23874793854226c5b64097d3.ts
EYE TV旅游台,P2p://generationnexxxt.com:19806/1f972fea45904a9caa1119860d4d4b70.ts
时尚频道,P2p://generationnexxxt.com:19806/e87adc01be824ef19f005a76e4fce189.ts
三立综合台,P2p://generationnexxxt.com:19806/88111b4d4a2b458cacbff40f21b31d7e.ts
靖天资讯台,P2p://generationnexxxt.com:19806/73055a21a1ca42d09f7ffd71999903bd.ts
靖天综合台,P2p://generationnexxxt.com:19806/584a9cd055a345c0aeee443b3689a0b0.ts
靖天育乐台,P2p://generationnexxxt.com:19806/7041763caa1a48e4bc840abd3747f33d.ts
中视经典台,P2p://generationnexxxt.com:19806/0a7a6c90f54b48e0878d0594d08916f6.ts
中视菁采台,P2p://generationnexxxt.com:19806/dc2d664758354920a5935d334a40e7e8.ts
TVBS精采台,P2p://generationnexxxt.com:19806/8f1da99629564b52ba7ebf7621218671.ts
壹电视综合,P2p://generationnexxxt.com:19806/2b36e682b58e4ad391e9b92657353ece.ts
纬来精采,P2p://generationnexxxt.com:19806/494e120f435d4da6bbdd81e8e47d4d69.ts
ETtoday综合台,P2p://generationnexxxt.com:19806/87a1551a86004305b6cfd947fb0898ef.ts
民视第一台,P2p://generationnexxxt.com:19806/b82e864a876e4a99adf62a0f7a797714.ts
民视台湾台,P2p://generationnexxxt.com:19806/742c1ff14b4b47d49007cd12204c8483.ts
靖天欢乐台,P2p://generationnexxxt.com:19806/98a98abaa4ef450aa710ba2f039a08e7.ts
八大优频道,P2p://generationnexxxt.com:19806/c856f18bc2c341c1a62efaecf715cb95.ts
三立戏剧台,P2p://generationnexxxt.com:19806/3895ac8ec28947a3986879aaaffd940b.ts
龙华戏剧台,P2p://generationnexxxt.com:19806/955e7726fd614ca882010eedce3fe41f.ts
靖天戏剧台,P2p://generationnexxxt.com:19806/3baa9af2462a4ebaaacbff7f0fef72e8.ts
靖洋戏剧台,P2p://generationnexxxt.com:19806/1137318be4d5414bbd8dd81b8187154c.ts
靖天日本台,P2p://generationnexxxt.com:19806/b44ffe1378b4424e975f518583c4915a.ts
i-Fun动漫台,P2p://generationnexxxt.com:19806/5b0acde9dcbf46fdb9022aa9c0e7ccec
韩国娱乐台,P2p://generationnexxxt.com:19806/9f533ff19cae4327a3e1a0ab41c8a7ec.ts
星卫娱乐台,P2p://generationnexxxt.com:19806/c5ff16fd35be4dc08f011fee26c67f96.ts
ROCK Extreme,P2p://generationnexxxt.com:19806/83372f3612d641d5aa2ad1a2073317b8.ts
中视新闻台,P2p://generationnexxxt.com:19806/8817421e14dd462f8deede53ce057af1.ts
寰宇新闻台,P2p://generationnexxxt.com:19806/644caa69000a86d02d4e808470d2023f.ts
华视新闻,P2p://generationnexxxt.com:19806/ab85a40ff8754fe58c6aec3a9768925d.ts
NHK新闻资讯台,P2p://generationnexxxt.com:19806/2827343b83c648d08bf066785cf70ad0.ts
美亚电影台,P2p://generationnexxxt.com:19806/c4cf7dc18295472595398d0ad757ccf1.ts
龙华电影,P2p://generationnexxxt.com:19806/cede451738ef405fbb9fd50f010c6e69.ts
星卫电影台,P2p://generationnexxxt.com:19806/e241d240f66a45adb8be67c8c5cb7edc.ts
靖天映画,P2p://generationnexxxt.com:19806/3ee9183e81d7426b9951e42251877c96.ts
靖天电影台,P2p://generationnexxxt.com:19806/030b9d54cd424c6ba0d5e8acf16f9769.ts
WARNER TV,P2p://generationnexxxt.com:19806/875d0108135e450485fe55ebca3e1a43.ts
Star Movies,P2p://generationnexxxt.com:19806/bcf382b353a74b509a5ca1354b689efe.ts
AMC最爱电影,P2p://generationnexxxt.com:19806/42dc2f449f2c49859e103b0236c34ab1.ts
HBO Family,P2p://generationnexxxt.com:19806/ac77e78ed9ea4ff384eaa0de73b75df0.ts
CatchPlay电影台,P2p://generationnexxxt.com:19806/7e53298e858e453d8cd89a4f09de4f12.ts
CinemaWorld,P2p://generationnexxxt.com:19806/82a4e1f9268245ed93f38fcb17732c8f.ts
Star Movies Gold,P2p://generationnexxxt.com:19806/67b71795aa8042728556240d531e7a31.ts
影迷数位电影台,P2p://generationnexxxt.com:19806/0cbe5d2989244df691dcadb213d70d98.ts
壹电视电影台,P2p://generationnexxxt.com:19806/c4d7d3c0d08941afa5b11dfa41a74576.ts
采昌影剧台,P2p://generationnexxxt.com:19806/46320be49d0f44aea4691fe2cc087bab.ts
佛卫慈悲台,P2p://generationnexxxt.com:19806/b1f5e04866ea476786f2d26f1d2f84f7.ts
TV5Monde,P2p://generationnexxxt.com:19806/5206358477b44788b15c15f7ad658464.ts
Cbeebies,P2p://generationnexxxt.com:19806/cd8a6c94b8fe46cd97a508e0a93b6a71.ts
EYE TV戏剧台,P2p://generationnexxxt.com:19806/75e45b2ae9bd4a5fa05906c00742d7a1.ts
台视新闻台,P2p://generationnexxxt.com:19806/3a402f366afa4a42bd0b16b432ebbdff.ts
寰宇新闻台湾台,P2p://generationnexxxt.com:19806/9fb791a3f94e4716b62136ce3babc027.ts
台视财经台,P2p://generationnexxxt.com:19806/89ceac38febb4d29aaba883ff9484a9b.ts
纬来日本,P2p://generationnexxxt.com:19806/83bd0d8db4124c15ad8f88828c6b344b.ts
爱尔达影剧台,P2p://generationnexxxt.com:19806/0ae6acbb2a164e17b1de9038dd928a11.ts
ROCK Entertainment,P2p://generationnexxxt.com:19806/ef256b49ee4c4b83ad97da453803dde6.ts
三立台湾台(备),P2p://generationnexxxt.com:19806/f2040a67eec34cb4a65705be966c7f01.ts
Dreamworks,P2p://generationnexxxt.com:19806/8b6a297545fb4063ace56e824af32a35.ts
TV5MONDE Style 生活时尚,P2p://generationnexxxt.com:19806/d7524c09437e4caf95c37c75d34f5550.ts
Travel Channel,P2p://generationnexxxt.com:19806/ecb2099c459140d88ce3e064ae7b71b8.ts
卫视中文台,P2p://generationnexxxt.com:19806/9d38f569252d4317834d6c9a9ae03a32.ts
爱尔达体育1台,P2p://generationnexxxt.com:19806/694aae01164f482eae2be66c1255171c.ts
爱尔达体育3台,P2p://generationnexxxt.com:19806/bed0a4b629d149bc90aee0522c633b43.ts

新闻,#genre#
壹电视新闻台,P2p://generationnexxxt.com:19806/6448e5fd0004b44d1e97391d4d2c0333.ts
东森新闻台,P2p://generationnexxxt.com:19806/ba830fdb097a47af9f74ef81c7d1d715.ts
东森新闻台(备),P2p://generationnexxxt.com:19806/d55a0683cbe84a1fb910d10c5e26db2b.ts
东森财经新闻台,P2p://generationnexxxt.com:19806/644bc6970002cc0e29d4923028d9436e.ts
中天新闻台,P2p://generationnexxxt.com:19806/6448e5a6000f399c1e95e7f44ef6793c.ts
民视新闻台,P2p://generationnexxxt.com:19806/d476f3c5b56647bf872237ce4c9fff5d.ts
三立新闻台,P2p://generationnexxxt.com:19806/d0e6a89f1b7d42ae96f75f679e8da0f3.ts
三立iNEWS,P2p://generationnexxxt.com:19806/485326d984014d0fb87e9ac6ae03e137.ts
寰宇新闻台,P2p://generationnexxxt.com:19806/644caa69000a86d02d4e808470d2023f.ts
TVBS新闻台,P2p://generationnexxxt.com:19806/beaa6cbcf1034703a97d3295f8c0ae60.ts
非凡新闻台,P2p://generationnexxxt.com:19806/b0b56f5fa2894372a0573751d819e46a.ts
非凡商业台,P2p://generationnexxxt.com:19806/5fd11cbd11bc4481b7e3b16808b70a5d.ts
台视新闻台,P2p://generationnexxxt.com:19806/3a402f366afa4a42bd0b16b432ebbdff.ts
寰宇新闻台湾台,P2p://generationnexxxt.com:19806/9fb791a3f94e4716b62136ce3babc027.ts
台视财经台,P2p://generationnexxxt.com:19806/89ceac38febb4d29aaba883ff9484a9b.ts
中视新闻台,P2p://generationnexxxt.com:19806/8817421e14dd462f8deede53ce057af1.ts
华视新闻,P2p://generationnexxxt.com:19806/ab85a40ff8754fe58c6aec3a9768925d.ts
NHK新闻资讯台,P2p://generationnexxxt.com:19806/2827343b83c648d08bf066785cf70ad0.ts
CGTN,P2p://generationnexxxt.com:19806/b1f0e7e90e654f63a369f11b54428643.ts
BBC World News,P2p://generationnexxxt.com:19806/4500941de27f434cae09553a1f0ed4d1.ts
Al Jazeera English,P2p://generationnexxxt.com:19806/03bc1638cc9f4efe9dde7bf6a456bb5b.ts
CNN,P2p://generationnexxxt.com:19806/3745a94cbe904b9480d19a1b5dfc6275.ts
CNBC,P2p://generationnexxxt.com:19806/8603e70bd41c4e4a9368407a8a4debdd.ts
Bloomberg TV,P2p://generationnexxxt.com:19806/fbf63c9e85084cf98b7e39d2cd178608.ts
